2022-08-03,10:30:30,fDOM (QSU),-0.19,QSU,G
2022-08-03,10:30:30,DO (% Sat),91.65,%,G
2022-08-03,10:30:30,Chl,-0.04,RFU,G
2022-08-03,10:30:30,sp. Cond,5.48,,G
2022-08-03,10:30:30,Turbidity,9.73,,G
2022-08-03,10:30:30,Conductivit,5.17,,G
2022-08-03,10:30:30,fDOM (RFU),-0.06,RFU,G
2022-08-03,10:30:30,DO Conc,8.01,mg/,G
2022-08-03,10:30:31,Phyco,-3.93,,G
2022-08-03,10:30:31,Temperature,22.00,C,G
2022-08-03,10:30:31,Salinity,0.00,,G
2022-08-03,10:30:31,fDOM (QSU),-0.19,QSU,G
2022-08-03,10:30:30,NO3-N,0.00,mg/,G
2022-08-03,10:30:30,NO3,0.00,mg/,G
2022-08-03,10:30:30,SQI,1.0,%,G
2022-08-03,10:30:31,DO (% Sat),91.68,%,G
2022-08-03,10:30:31,Chl,-0.06,RFU,G
2022-08-03,10:30:31,sp. Cond,5.47,,G
2022-08-03,10:30:31,fDOM (RFU),-0.16,RFU,G
2022-08-03,10:30:31,Turbidity,9.73,,G
2022-08-03,10:30:31,Conductivit,5.15,,G
2022-08-03,10:30:31,DO Conc,8.02,mg/,G
2022-08-03,10:30:32,Temperature,22.00,C,G
2022-08-03,10:30:32,Phyco,-4.00,,G
2022-08-03,10:30:32,Salinity,0.00,,G
2022-08-03,10:30:32,fDOM (QSU),-0.47,QSU,G
2022-08-03,10:30:32,DO (% Sat),91.68,%,G
2022-08-03,10:30:32,Chl,-0.06,RFU,G
2022-08-03,10:30:32,sp. Cond,5.47,,G
2022-08-03,10:30:32,fDOM (RFU),-0.05,RFU,G
2022-08-03,10:30:32,Turbidity,9.63,,G
2022-08-03,10:30:32,Conductivit,5.16,,G
2022-08-03,10:30:32,DO Conc,8.02,mg/,G
2022-08-03,10:30:33,Phyco,-4.04,,G
2022-08-03,10:30:33,Temperature,22.00,C,G
2022-08-03,10:30:33,Salinity,0.00,,G
2022-08-03,10:30:33,fDOM (QSU),-0.14,QSU,G
2022-08-03,10:30:33,DO (% Sat),91.68,%,G
2022-08-03,10:30:33,Chl,-0.09,RFU,G
2022-08-03,10:30:33,sp. Cond,5.48,,G
2022-08-03,10:30:33,fDOM (RFU),0.01,RFU,G
2022-08-03,10:30:33,Turbidity,9.56,,G
2022-08-03,10:30:33,Conductivit,5.16,,G
2022-08-03,10:30:33,DO Conc,8.02,mg/,G
2022-08-03,10:30:34,Temperature,22.00,C,G
2022-08-03,10:30:34,Phyco,-4.04,,G
2022-08-03,10:30:34,Salinity,0.00,,G
2022-08-03,10:30:34,fDOM (QSU),0.04,QSU,G
2022-08-03,10:30:34,DO (% Sat),91.72,%,G
2022-08-03,10:30:34,Chl,-0.04,RFU,G
2022-08-03,10:30:34,sp. Cond,5.48,,G
2022-08-03,10:30:34,fDOM (RFU),-0.16,RFU,G
2022-08-03,10:30:34,Turbidity,9.53,,G
2022-08-03,10:30:34,Conductivit,5.16,,G
2022-08-03,10:30:34,DO Conc,8.02,mg/,G
2022-08-03,10:30:35,Phyco,-3.95,,G
2022-08-03,10:30:35,Temperature,22.00,C,G
