day,month,year,waterbody,site,depth,reps,variable,value
28,6,2021,hamblin,b,9,1,do,11.13
28,6,2021,hamblin,b,10,1,do,11.81
28,6,2021,hamblin,b,12,1,do,10.82
28,6,2021,hamblin,b,14,1,do,6.08
28,6,2021,hamblin,b,16,1,do,3.12
28,6,2021,hamblin,b,18,1,do,1.97
28,6,2021,hamblin,b,20,1,do,1.37
28,6,2021,hamblin,b,0,1,spc,97.8
28,6,2021,hamblin,b,1,1,spc,97.8
28,6,2021,hamblin,b,2,1,spc,97.8
28,6,2021,hamblin,b,3,1,spc,97.8
28,6,2021,hamblin,b,4,1,spc,97.9
28,6,2021,hamblin,b,5,1,spc,97.8
28,6,2021,hamblin,b,6,1,spc,97.3
28,6,2021,hamblin,b,7,1,spc,96.5
28,6,2021,hamblin,b,8,1,spc,96.4
28,6,2021,hamblin,b,9,1,spc,97
28,6,2021,hamblin,b,10,1,spc,97.1
28,6,2021,hamblin,b,12,1,spc,97.1
28,6,2021,hamblin,b,14,1,spc,102.3
28,6,2021,hamblin,b,16,1,spc,121.5
28,6,2021,hamblin,b,18,1,spc,127.5
28,6,2021,hamblin,b,20,1,spc,129.6
28,6,2021,hamblin,b,0,1,sal,0.04
28,6,2021,hamblin,b,1,1,sal,0.04
28,6,2021,hamblin,b,2,1,sal,0.04
28,6,2021,hamblin,b,3,1,sal,0.04
28,6,2021,hamblin,b,4,1,sal,0.04
28,6,2021,hamblin,b,5,1,sal,0.04
28,6,2021,hamblin,b,6,1,sal,0.04
28,6,2021,hamblin,b,7,1,sal,0.04
28,6,2021,hamblin,b,8,1,sal,0.04
28,6,2021,hamblin,b,9,1,sal,0.05
28,6,2021,hamblin,b,10,1,sal,0.05
28,6,2021,hamblin,b,12,1,sal,0.05
28,6,2021,hamblin,b,14,1,sal,0.05
28,6,2021,hamblin,b,16,1,sal,0.06
28,6,2021,hamblin,b,18,1,sal,0.06
28,6,2021,hamblin,b,20,1,sal,0.06
28,6,2021,hamblin,b,0,1,ph,6.62
28,6,2021,hamblin,b,1,1,ph,6.82
28,6,2021,hamblin,b,2,1,ph,6.87
28,6,2021,hamblin,b,3,1,ph,6.93
28,6,2021,hamblin,b,4,1,ph,6.97
28,6,2021,hamblin,b,5,1,ph,7
28,6,2021,hamblin,b,6,1,ph,7.05
28,6,2021,hamblin,b,7,1,ph,7.16
28,6,2021,hamblin,b,8,1,ph,7.29
28,6,2021,hamblin,b,9,1,ph,7.54
28,6,2021,hamblin,b,10,1,ph,7.85
28,6,2021,hamblin,b,12,1,ph,7.82
28,6,2021,hamblin,b,14,1,ph,7.38
28,6,2021,hamblin,b,16,1,ph,6.91
28,6,2021,hamblin,b,18,1,ph,6.65
28,6,2021,hamblin,b,20,1,ph,6.44
28,6,2021,hamblin,b,int,1,secchi,5
14,7,2021,shubael,s1,0,1,temp,23.6
14,7,2021,shubael,s1,0,1,%do,92.8
14,7,2021,shubael,s1,0,1,do,7.88
14,7,2021,shubael,s1,0,1,spc,131.2
14,7,2021,shubael,s1,0,1,sal,0.06
14,7,2021,shubael,s1,0,1,ph,6.72
14,7,2021,shubael,s2,0,1,temp,23.8
14,7,2021,shubael,s2,0,1,%do,89.2
14,7,2021,shubael,s2,0,1,do,7.53
14,7,2021,shubael,s2,0,1,spc,131.3
14,7,2021,shubael,s2,0,1,sal,0.06
14,7,2021,shubael,s2,0,1,ph,6.88
14,7,2021,shubael,s3,0,1,temp,23.7
14,7,2021,shubael,s3,0,1,%do,88.6
14,7,2021,shubael,s3,0,1,do,7.53
14,7,2021,shubael,s3,0,1,spc,131.2
14,7,2021,shubael,s3,0,1,sal,0.06
14,7,2021,shubael,s3,0,1,ph,6.95
14,7,2021,shubael,s4,0,1,temp,23.7
14,7,2021,shubael,s4,0,1,%do,89.4
14,7,2021,shubael,s4,0,1,do,7.52
14,7,2021,shubael,s4,0,1,spc,131.3
14,7,2021,shubael,s4,0,1,sal,0.06
14,7,2021,shubael,s4,0,1,ph,7
14,7,2021,shubael,b,0,1,temp,23.6
14,7,2021,shubael,b,1,1,temp,23.5
14,7,2021,shubael,b,2,1,temp,23.5
14,7,2021,shubael,b,3,1,temp,23.5
14,7,2021,shubael,b,4,1,temp,23.4
14,7,2021,shubael,b,5,1,temp,22.4
14,7,2021,shubael,b,6,1,temp,18.7
14,7,2021,shubael,b,7,1,temp,17.2
14,7,2021,shubael,b,8,1,temp,14.8
14,7,2021,shubael,b,9,1,temp,13.4
14,7,2021,shubael,b,10,1,temp,13.5
14,7,2021,shubael,b,11,1,temp,13.5
14,7,2021,shubael,b,12,1,temp,13.5
14,7,2021,shubael,b,13,1,temp,13.5
14,7,2021,shubael,b,0,1,%do,90.3
14,7,2021,shubael,b,1,1,%do,85.3
14,7,2021,shubael,b,2,1,%do,86.6
14,7,2021,shubael,b,3,1,%do,77.3
14,7,2021,shubael,b,4,1,%do,78.6
14,7,2021,shubael,b,5,1,%do,74.7
14,7,2021,shubael,b,6,1,%do,56.6
14,7,2021,shubael,b,7,1,%do,36.2
14,7,2021,shubael,b,8,1,%do,10.9
14,7,2021,shubael,b,9,1,%do,3.3
14,7,2021,shubael,b,10,1,%do,7.4
14,7,2021,shubael,b,11,1,%do,6
14,7,2021,shubael,b,12,1,%do,5.2
14,7,2021,shubael,b,13,1,%do,4.9
14,7,2021,shubael,b,0,1,do,7.6
14,7,2021,shubael,b,1,1,do,7.24
14,7,2021,shubael,b,2,1,do,7.37
14,7,2021,shubael,b,3,1,do,6.59
14,7,2021,shubael,b,4,1,do,6.77
14,7,2021,shubael,b,5,1,do,6.44
14,7,2021,shubael,b,6,1,do,5.26
14,7,2021,shubael,b,7,1,do,3.5
14,7,2021,shubael,b,8,1,do,1.11
14,7,2021,shubael,b,9,1,do,0.35
14,7,2021,shubael,b,10,1,do,0.8
14,7,2021,shubael,b,11,1,do,0.63
14,7,2021,shubael,b,12,1,do,0.55
14,7,2021,shubael,b,13,1,do,0.51
14,7,2021,shubael,b,0,1,spc,131.2
14,7,2021,shubael,b,1,1,spc,131.2
14,7,2021,shubael,b,2,1,spc,131.2
14,7,2021,shubael,b,3,1,spc,131.2
14,7,2021,shubael,b,4,1,spc,131.3
14,7,2021,shubael,b,5,1,spc,130.4
14,7,2021,shubael,b,6,1,spc,130.7
14,7,2021,shubael,b,7,1,spc,130.6
14,7,2021,shubael,b,8,1,spc,132
14,7,2021,shubael,b,9,1,spc,135.8
14,7,2021,shubael,b,10,1,spc,154.7
14,7,2021,shubael,b,11,1,spc,155.8
14,7,2021,shubael,b,12,1,spc,155.9
14,7,2021,shubael,b,13,1,spc,155.8
14,7,2021,shubael,b,0,1,sal,0.06
14,7,2021,shubael,b,1,1,sal,0.06
14,7,2021,shubael,b,2,1,sal,0.06
14,7,2021,shubael,b,3,1,sal,0.06
14,7,2021,shubael,b,4,1,sal,0.06
14,7,2021,shubael,b,5,1,sal,0.06
14,7,2021,shubael,b,6,1,sal,0.06
14,7,2021,shubael,b,7,1,sal,0.06
14,7,2021,shubael,b,8,1,sal,0.06
14,7,2021,shubael,b,9,1,sal,0.06
14,7,2021,shubael,b,10,1,sal,0.07
14,7,2021,shubael,b,11,1,sal,0.07
14,7,2021,shubael,b,12,1,sal,0.07
14,7,2021,shubael,b,13,1,sal,0.07
14,7,2021,shubael,b,0,1,ph,6.97
14,7,2021,shubael,b,1,1,ph,6.9
14,7,2021,shubael,b,2,1,ph,6.87
14,7,2021,shubael,b,3,1,ph,6.87
14,7,2021,shubael,b,4,1,ph,6.85
14,7,2021,shubael,b,5,1,ph,6.76
14,7,2021,shubael,b,6,1,ph,6.59
14,7,2021,shubael,b,7,1,ph,6.44
14,7,2021,shubael,b,8,1,ph,6.2
14,7,2021,shubael,b,9,1,ph,5.98
14,7,2021,shubael,b,10,1,ph,6.34
14,7,2021,shubael,b,11,1,ph,6.31
14,7,2021,shubael,b,12,1,ph,6.3
14,7,2021,shubael,b,13,1,ph,6.29
14,7,2021,shubael,b,int,1,secchi,3.45
14,7,2021,hamblin,h1,0,1,temp,23.6
14,7,2021,hamblin,h1,0,1,%do,93.3
14,7,2021,hamblin,h1,0,1,do,7.91
14,7,2021,hamblin,h1,0,1,spc,95.9
14,7,2021,hamblin,h1,0,1,sal,0.04
14,7,2021,hamblin,h1,0,1,ph,6.85
14,7,2021,hamblin,h2,0,1,temp,23.7
14,7,2021,hamblin,h2,0,1,%do,94.5
14,7,2021,hamblin,h2,0,1,do,8
14,7,2021,hamblin,h2,0,1,spc,95.8
14,7,2021,hamblin,h2,0,1,sal,0.04
14,7,2021,hamblin,h2,0,1,ph,7.11
14,7,2021,hamblin,h3,0,1,temp,23.7
14,7,2021,hamblin,h3,0,1,%do,95.7
14,7,2021,hamblin,h3,0,1,do,8.11
14,7,2021,hamblin,h3,0,1,spc,95.8
14,7,2021,hamblin,h3,0,1,sal,0.04
14,7,2021,hamblin,h3,0,1,ph,7.14
14,7,2021,hamblin,h4,0,1,temp,23.8
14,7,2021,hamblin,h4,0,1,%do,102.4
14,7,2021,hamblin,h4,0,1,do,8.65
14,7,2021,hamblin,h4,0,1,spc,95.8
14,7,2021,hamblin,h4,0,1,sal,0.04
14,7,2021,hamblin,h4,0,1,ph,7.15
14,7,2021,hamblin,b,0,1,temp,23.6
14,7,2021,hamblin,b,1,1,temp,23.5
14,7,2021,hamblin,b,2,1,temp,23.3
14,7,2021,hamblin,b,3,1,temp,23.3
14,7,2021,hamblin,b,4,1,temp,23.3
14,7,2021,hamblin,b,5,1,temp,23.3
14,7,2021,hamblin,b,6,1,temp,23.2
14,7,2021,hamblin,b,7,1,temp,22.6
14,7,2021,hamblin,b,8,1,temp,18.1
14,7,2021,hamblin,b,9,1,temp,16.4
14,7,2021,hamblin,b,10,1,temp,14.9
14,7,2021,hamblin,b,12,1,temp,12.1
14,7,2021,hamblin,b,14,1,temp,10.3
14,7,2021,hamblin,b,16,1,temp,9.5
14,7,2021,hamblin,b,18,1,temp,9.4
14,7,2021,hamblin,b,20,1,temp,na
14,7,2021,hamblin,b,0,1,%do,95.1
14,7,2021,hamblin,b,1,1,%do,90.4
14,7,2021,hamblin,b,2,1,%do,88.6
14,7,2021,hamblin,b,3,1,%do,86
14,7,2021,hamblin,b,4,1,%do,88.6
14,7,2021,hamblin,b,5,1,%do,84.4
14,7,2021,hamblin,b,6,1,%do,84
14,7,2021,hamblin,b,7,1,%do,84.9
14,7,2021,hamblin,b,8,1,%do,107.7
14,7,2021,hamblin,b,9,1,%do,111.1
14,7,2021,hamblin,b,10,1,%do,118.1
14,7,2021,hamblin,b,12,1,%do,100.4
14,7,2021,hamblin,b,14,1,%do,4.7
14,7,2021,hamblin,b,16,1,%do,3.2
14,7,2021,hamblin,b,18,1,%do,3.3
14,7,2021,hamblin,b,20,1,%do,na
14,7,2021,hamblin,b,0,1,do,8.08
14,7,2021,hamblin,b,1,1,do,7.7
14,7,2021,hamblin,b,2,1,do,7.55
